"id","city","temperature","wind_speed","condition","timestamp"
1896,"Vanadzor",7.9,13.1,"Cold ❄️","2026-03-19 12:59:58.213009"
1897,"Goris",7.1,10.4,"Cold ❄️","2026-03-19 13:00:10.598106"
1898,"Sevan",6.4,10.0,"Cold ❄️","2026-03-19 13:00:13.363017"
1899,"Ijevan",8.4,8.3,"Cold ❄️","2026-03-19 13:00:15.51724"
1900,"Armavir",14.8,4.1,"Mild 🌤","2026-03-19 13:00:17.254255"
1901,"Artashat",15.9,18.0,"Mild 🌤","2026-03-19 13:00:19.307982"
1902,"Sisian",8.4,14.3,"Cold ❄️","2026-03-19 13:00:20.958592"
1903,"Yerevan",14.4,3.6,"Mild 🌤","2026-03-19 13:00:22.987217"
1904,"Gyumri",7.4,6.7,"Cold ❄️","2026-03-19 13:00:24.730002"
1905,"Vanadzor",7.8,13.1,"Cold ❄️","2026-03-19 13:00:26.572926"
1906,"Dilijan",8.5,11.4,"Cold ❄️","2026-03-19 13:00:28.213271"
1907,"Hrazdan",8.2,1.6,"Cold ❄️","2026-03-19 13:00:29.647128"
1908,"Abovyan",9.7,5.2,"Cold ❄️","2026-03-19 13:00:30.669228"
1909,"Kapan",10.2,9.7,"Mild 🌤","2026-03-19 13:00:31.851297"
1910,"Goris",7.1,10.4,"Cold ❄️","2026-03-19 13:00:32.979908"
1911,"Sevan",6.4,10.0,"Cold ❄️","2026-03-19 13:00:33.949622"
1912,"Ijevan",8.4,8.3,"Cold ❄️","2026-03-19 13:00:35.890007"
1913,"Armavir",14.8,4.1,"Mild 🌤","2026-03-19 13:00:36.65316"
1914,"Artashat",15.9,18.0,"Mild 🌤","2026-03-19 13:00:37.94088"
1915,"Sisian",8.4,14.3,"Cold ❄️","2026-03-19 13:00:39.271094"
1916,"Yerevan",14.4,3.6,"Mild 🌤","2026-03-19 13:00:40.192952"
1917,"Gyumri",7.4,6.7,"Cold ❄️","2026-03-19 13:00:41.628564"
1918,"Vanadzor",7.8,13.1,"Cold ❄️","2026-03-19 13:00:42.096427"
1919,"Dilijan",8.5,11.4,"Cold ❄️","2026-03-19 13:00:42.37943"
1920,"Hrazdan",8.2,1.6,"Cold ❄️","2026-03-19 13:00:42.651718"
1921,"Abovyan",9.7,5.2,"Cold ❄️","2026-03-19 13:00:42.995257"
1922,"Kapan",10.2,9.7,"Mild 🌤","2026-03-19 13:00:43.285046"
1923,"Goris",7.1,10.4,"Cold ❄️","2026-03-19 13:00:43.552275"
1924,"Sevan",6.4,10.0,"Cold ❄️","2026-03-19 13:00:43.83205"
1925,"Ijevan",8.4,8.3,"Cold ❄️","2026-03-19 13:00:44.110999"
1926,"Armavir",14.8,4.1,"Mild 🌤","2026-03-19 13:00:44.398234"
1927,"Artashat",15.9,18.0,"Mild 🌤","2026-03-19 13:00:44.711368"
1928,"Sisian",8.4,14.3,"Cold ❄️","2026-03-19 13:00:45.029333"
1929,"Yerevan",14.4,3.6,"Mild 🌤","2026-03-19 13:00:40.011978"
1930,"Gyumri",7.4,6.7,"Cold ❄️","2026-03-19 13:00:41.317083"
1931,"Vanadzor",7.8,13.1,"Cold ❄️","2026-03-19 13:00:42.03764"
1932,"Dilijan",8.5,11.4,"Cold ❄️","2026-03-19 13:00:42.331155"
1933,"Hrazdan",8.2,1.6,"Cold ❄️","2026-03-19 13:00:42.654701"
1934,"Abovyan",9.7,5.2,"Cold ❄️","2026-03-19 13:00:43.03751"
1935,"Kapan",10.2,9.7,"Mild 🌤","2026-03-19 13:00:43.304138"
1936,"Goris",7.1,10.4,"Cold ❄️","2026-03-19 13:00:43.605563"
1937,"Sevan",6.4,10.0,"Cold ❄️","2026-03-19 13:00:43.869294"
1938,"Ijevan",8.4,8.3,"Cold ❄️","2026-03-19 13:00:44.14046"
1939,"Armavir",14.8,4.1,"Mild 🌤","2026-03-19 13:00:44.424224"
1940,"Artashat",15.9,18.0,"Mild 🌤","2026-03-19 13:00:44.772323"
1941,"Sisian",8.4,14.3,"Cold ❄️","2026-03-19 13:00:45.054615"
1942,"Yerevan",14.4,3.6,"Mild 🌤","2026-03-19 13:00:45.365674"
1943,"Gyumri",7.4,6.7,"Cold ❄️","2026-03-19 13:00:45.676161"
1944,"Vanadzor",7.8,13.1,"Cold ❄️","2026-03-19 13:00:45.941342"
1945,"Dilijan",8.5,11.4,"Cold ❄️","2026-03-19 13:00:46.203486"
1946,"Hrazdan",8.2,1.6,"Cold ❄️","2026-03-19 13:00:46.483618"
1947,"Abovyan",9.7,5.2,"Cold ❄️","2026-03-19 13:00:46.788962"
1948,"Kapan",10.2,9.7,"Mild 🌤","2026-03-19 13:00:47.055867"
1949,"Goris",7.1,10.4,"Cold ❄️","2026-03-19 13:00:47.330224"
1950,"Sevan",6.4,10.0,"Cold ❄️","2026-03-19 13:00:47.578238"
1951,"Ijevan",8.4,8.3,"Cold ❄️","2026-03-19 13:00:47.857466"
1952,"Armavir",14.8,4.1,"Mild 🌤","2026-03-19 13:00:48.119596"
1953,"Artashat",15.9,18.0,"Mild 🌤","2026-03-19 13:00:48.41084"
1954,"Sisian",8.4,14.3,"Cold ❄️","2026-03-19 13:00:48.699867"
1955,"Yerevan",14.4,3.6,"Mild 🌤","2026-03-19 13:00:45.394908"
1956,"Gyumri",7.4,6.7,"Cold ❄️","2026-03-19 13:00:45.698828"
1957,"Vanadzor",7.8,13.1,"Cold ❄️","2026-03-19 13:00:45.999272"
1958,"Dilijan",8.5,11.4,"Cold ❄️","2026-03-19 13:00:46.299224"
1959,"Hrazdan",8.2,1.6,"Cold ❄️","2026-03-19 13:00:46.578897"
1960,"Abovyan",9.7,5.2,"Cold ❄️","2026-03-19 13:00:46.885257"
1961,"Kapan",10.2,9.7,"Mild 🌤","2026-03-19 13:00:47.177501"
1962,"Goris",7.1,10.4,"Cold ❄️","2026-03-19 13:00:47.489285"
1963,"Sevan",6.4,10.0,"Cold ❄️","2026-03-19 13:00:47.798272"
1964,"Ijevan",8.4,8.3,"Cold ❄️","2026-03-19 13:00:48.067935"
1965,"Armavir",14.8,4.1,"Mild 🌤","2026-03-19 13:00:48.352651"
1966,"Artashat",15.9,18.0,"Mild 🌤","2026-03-19 13:00:48.645284"
1967,"Sisian",8.4,14.3,"Cold ❄️","2026-03-19 13:00:48.955148"
1968,"Yerevan",14.4,3.6,"Mild 🌤","2026-03-19 13:00:45.362939"
1969,"Gyumri",7.4,6.7,"Cold ❄️","2026-03-19 13:00:45.692056"
1970,"Vanadzor",7.8,13.1,"Cold ❄️","2026-03-19 13:00:45.991277"
1971,"Dilijan",8.5,11.4,"Cold ❄️","2026-03-19 13:00:46.312225"
1972,"Hrazdan",8.2,1.6,"Cold ❄️","2026-03-19 13:00:46.605991"
1973,"Abovyan",9.7,5.2,"Cold ❄️","2026-03-19 13:00:46.908617"
1974,"Kapan",10.2,9.7,"Mild 🌤","2026-03-19 13:00:47.193497"
1975,"Goris",7.1,10.4,"Cold ❄️","2026-03-19 13:00:47.493123"
1976,"Sevan",6.4,10.0,"Cold ❄️","2026-03-19 13:00:47.824334"
1977,"Ijevan",8.4,8.3,"Cold ❄️","2026-03-19 13:00:48.109017"
1978,"Armavir",14.8,4.1,"Mild 🌤","2026-03-19 13:00:48.406735"
1979,"Artashat",15.9,18.0,"Mild 🌤","2026-03-19 13:00:48.694197"
1980,"Sisian",8.4,14.3,"Cold ❄️","2026-03-19 13:00:48.9886"
1981,"Yerevan",14.4,3.6,"Mild 🌤","2026-03-19 13:00:45.389833"
1982,"Gyumri",7.4,6.7,"Cold ❄️","2026-03-19 13:00:45.737212"
1983,"Vanadzor",7.8,13.1,"Cold ❄️","2026-03-19 13:00:45.99537"
1984,"Dilijan",8.5,11.4,"Cold ❄️","2026-03-19 13:00:46.315818"
1985,"Hrazdan",8.2,1.6,"Cold ❄️","2026-03-19 13:00:46.603564"
1986,"Abovyan",9.7,5.2,"Cold ❄️","2026-03-19 13:00:46.915763"
1987,"Kapan",10.2,9.7,"Mild 🌤","2026-03-19 13:00:47.191161"
1988,"Goris",7.1,10.4,"Cold ❄️","2026-03-19 13:00:47.502204"
1989,"Sevan",6.4,10.0,"Cold ❄️","2026-03-19 13:00:47.827741"
1990,"Ijevan",8.4,8.3,"Cold ❄️","2026-03-19 13:00:48.095562"
1991,"Armavir",14.8,4.1,"Mild 🌤","2026-03-19 13:00:48.39354"
1992,"Artashat",15.9,18.0,"Mild 🌤","2026-03-19 13:00:48.690244"
1993,"Sisian",8.4,14.3,"Cold ❄️","2026-03-19 13:00:49.009055"
1994,"Yerevan",14.4,3.6,"Mild 🌤","2026-03-19 13:00:45.392787"
1995,"Gyumri",7.4,6.7,"Cold ❄️","2026-03-19 13:00:45.740635"
1996,"Vanadzor",7.8,13.1,"Cold ❄️","2026-03-19 13:00:46.000992"
1997,"Dilijan",8.5,11.4,"Cold ❄️","2026-03-19 13:00:46.309082"
1998,"Hrazdan",8.2,1.6,"Cold ❄️","2026-03-19 13:00:46.607177"
1999,"Abovyan",9.7,5.2,"Cold ❄️","2026-03-19 13:00:46.891518"
2000,"Kapan",10.2,9.7,"Mild 🌤","2026-03-19 13:00:47.184099"
2001,"Goris",7.1,10.4,"Cold ❄️","2026-03-19 13:00:47.497659"
2002,"Sevan",6.4,10.0,"Cold ❄️","2026-03-19 13:00:48.089767"
2003,"Ijevan",8.4,8.3,"Cold ❄️","2026-03-19 13:00:48.389206"
2004,"Armavir",14.8,4.1,"Mild 🌤","2026-03-19 13:00:48.683745"
2005,"Artashat",15.9,18.0,"Mild 🌤","2026-03-19 13:00:48.96996"
2006,"Sisian",8.4,14.3,"Cold ❄️","2026-03-19 13:00:49.266383"
2007,"Yerevan",14.4,3.6,"Mild 🌤","2026-03-19 13:00:51.306121"
2008,"Gyumri",7.4,6.7,"Cold ❄️","2026-03-19 13:00:51.587783"
2009,"Vanadzor",7.8,13.1,"Cold ❄️","2026-03-19 13:00:51.882661"
2010,"Dilijan",8.5,11.4,"Cold ❄️","2026-03-19 13:00:53.201429"
2011,"Hrazdan",8.2,1.6,"Cold ❄️","2026-03-19 13:00:54.431851"
2012,"Abovyan",9.7,5.2,"Cold ❄️","2026-03-19 13:00:55.862253"
2013,"Kapan",10.2,9.7,"Mild 🌤","2026-03-19 13:00:56.645232"
2014,"Goris",7.1,10.4,"Cold ❄️","2026-03-19 13:00:57.816439"
2015,"Sevan",6.4,10.0,"Cold ❄️","2026-03-19 13:00:58.937568"
2016,"Ijevan",8.4,8.3,"Cold ❄️","2026-03-19 13:01:00.266106"
2017,"Armavir",14.8,4.1,"Mild 🌤","2026-03-19 13:01:01.39225"
2018,"Artashat",15.9,18.0,"Mild 🌤","2026-03-19 13:01:02.619109"
2019,"Sisian",8.4,14.3,"Cold ❄️","2026-03-19 13:01:03.854431"
2020,"Yerevan",14.4,3.6,"Mild 🌤","2026-03-19 13:01:05.38237"
2021,"Gyumri",7.4,6.7,"Cold ❄️","2026-03-19 13:01:06.614299"
2022,"Vanadzor",7.8,13.1,"Cold ❄️","2026-03-19 13:01:07.902987"
2023,"Dilijan",8.5,11.4,"Cold ❄️","2026-03-19 13:01:09.377109"
2024,"Hrazdan",8.2,1.6,"Cold ❄️","2026-03-19 13:01:11.324602"
2025,"Abovyan",9.7,5.2,"Cold ❄️","2026-03-19 13:01:12.176117"
2026,"Goris",7.1,10.4,"Cold ❄️","2026-03-19 13:01:18.204905"
2027,"Sevan",6.4,10.0,"Cold ❄️","2026-03-19 13:01:19.293298"
2028,"Ijevan",8.4,8.3,"Cold ❄️","2026-03-19 13:01:20.06463"
2029,"Armavir",14.8,4.1,"Mild 🌤","2026-03-19 13:01:20.966091"
2030,"Artashat",15.9,18.0,"Mild 🌤","2026-03-19 13:01:22.412975"
2031,"Sisian",8.4,14.3,"Cold ❄️","2026-03-19 13:01:23.886671"
2032,"Yerevan",14.4,3.6,"Mild 🌤","2026-03-19 13:01:25.147158"
2033,"Gyumri",7.4,6.7,"Cold ❄️","2026-03-19 13:01:26.683705"
2034,"Vanadzor",7.8,13.1,"Cold ❄️","2026-03-19 13:01:27.606774"
2035,"Dilijan",8.5,11.4,"Cold ❄️","2026-03-19 13:01:28.322556"
2036,"Hrazdan",8.2,1.6,"Cold ❄️","2026-03-19 13:01:29.244969"
2037,"Abovyan",9.7,5.2,"Cold ❄️","2026-03-19 13:01:29.96031"
2038,"Kapan",10.2,9.7,"Mild 🌤","2026-03-19 13:01:31.19395"
2039,"Goris",7.1,10.4,"Cold ❄️","2026-03-19 13:01:32.214759"
2040,"Sevan",6.4,10.0,"Cold ❄️","2026-03-19 13:01:33.651664"
2041,"Ijevan",8.4,8.3,"Cold ❄️","2026-03-19 13:01:34.549844"
2042,"Armavir",14.8,4.1,"Mild 🌤","2026-03-19 13:01:35.307355"
2043,"Artashat",15.9,18.0,"Mild 🌤","2026-03-19 13:01:35.964659"
2044,"Sisian",8.4,14.3,"Cold ❄️","2026-03-19 13:01:36.299257"
2045,"Yerevan",14.4,3.6,"Mild 🌤","2026-03-19 13:01:36.685758"
2046,"Gyumri",7.4,6.7,"Cold ❄️","2026-03-19 13:01:37.064854"
2047,"Vanadzor",7.8,13.1,"Cold ❄️","2026-03-19 13:01:37.339053"
2048,"Dilijan",8.5,11.4,"Cold ❄️","2026-03-19 13:01:37.662077"
2049,"Hrazdan",8.2,1.6,"Cold ❄️","2026-03-19 13:01:37.951731"
2050,"Abovyan",9.7,5.2,"Cold ❄️","2026-03-19 13:01:38.32444"
2051,"Kapan",10.2,9.7,"Mild 🌤","2026-03-19 13:01:38.733983"
2052,"Goris",7.1,10.4,"Cold ❄️","2026-03-19 13:01:39.034571"
2053,"Sevan",6.4,10.0,"Cold ❄️","2026-03-19 13:01:39.391351"
2054,"Ijevan",8.4,8.3,"Cold ❄️","2026-03-19 13:01:39.685311"
2055,"Armavir",14.8,4.1,"Mild 🌤","2026-03-19 13:01:39.991207"
2056,"Artashat",15.9,18.0,"Mild 🌤","2026-03-19 13:01:40.355768"
2057,"Sisian",8.4,14.3,"Cold ❄️","2026-03-19 13:01:40.707955"
2058,"Yerevan",14.4,3.6,"Mild 🌤","2026-03-19 13:01:41.064523"
2059,"Gyumri",7.4,6.7,"Cold ❄️","2026-03-19 13:01:41.420213"
2060,"Vanadzor",7.8,13.1,"Cold ❄️","2026-03-19 13:01:41.725132"
2061,"Dilijan",8.5,11.4,"Cold ❄️","2026-03-19 13:01:42.070711"
2062,"Hrazdan",8.2,1.6,"Cold ❄️","2026-03-19 13:01:42.415966"
2063,"Abovyan",9.7,5.2,"Cold ❄️","2026-03-19 13:01:42.793125"
2064,"Kapan",10.2,9.7,"Mild 🌤","2026-03-19 13:01:43.103798"
2065,"Goris",7.1,10.4,"Cold ❄️","2026-03-19 13:01:43.507259"
2066,"Sevan",6.4,10.0,"Cold ❄️","2026-03-19 13:01:43.790699"
2067,"Ijevan",8.4,8.3,"Cold ❄️","2026-03-19 13:01:44.063099"
2068,"Armavir",14.8,4.1,"Mild 🌤","2026-03-19 13:01:44.339098"
2069,"Artashat",15.9,18.0,"Mild 🌤","2026-03-19 13:01:44.657312"
2070,"Sisian",8.4,14.3,"Cold ❄️","2026-03-19 13:01:44.949487"
2071,"Yerevan",14.4,3.6,"Mild 🌤","2026-03-19 13:01:45.341927"
2072,"Gyumri",7.4,6.7,"Cold ❄️","2026-03-19 13:01:45.793276"
2073,"Vanadzor",7.8,13.1,"Cold ❄️","2026-03-19 13:01:46.140624"
2074,"Dilijan",8.5,11.4,"Cold ❄️","2026-03-19 13:01:46.510625"
2075,"Hrazdan",8.2,1.6,"Cold ❄️","2026-03-19 13:01:46.896506"
2076,"Abovyan",9.7,5.2,"Cold ❄️","2026-03-19 13:01:47.168725"
2077,"Kapan",10.2,9.7,"Mild 🌤","2026-03-19 13:01:47.508254"
2078,"Goris",7.1,10.4,"Cold ❄️","2026-03-19 13:01:47.9098"
2079,"Sevan",6.4,10.0,"Cold ❄️","2026-03-19 13:01:48.352299"
2080,"Ijevan",8.4,8.3,"Cold ❄️","2026-03-19 13:01:48.687296"
2081,"Armavir",14.8,4.1,"Mild 🌤","2026-03-19 13:01:49.003718"
2082,"Artashat",15.9,18.0,"Mild 🌤","2026-03-19 13:01:49.298858"
2083,"Sisian",8.4,14.3,"Cold ❄️","2026-03-19 13:01:49.749215"
2084,"Yerevan",14.4,3.6,"Mild 🌤","2026-03-19 13:01:52.77484"
2085,"Gyumri",7.4,6.7,"Cold ❄️","2026-03-19 13:01:53.839357"
2086,"Vanadzor",7.8,13.1,"Cold ❄️","2026-03-19 13:01:54.449882"
2087,"Dilijan",8.5,11.4,"Cold ❄️","2026-03-19 13:01:55.76552"
2088,"Hrazdan",8.2,1.6,"Cold ❄️","2026-03-19 13:01:56.994514"
2089,"Abovyan",9.7,5.2,"Cold ❄️","2026-03-19 13:01:57.870535"
2090,"Kapan",10.2,9.7,"Mild 🌤","2026-03-19 13:01:59.149258"
2091,"Goris",7.1,10.4,"Cold ❄️","2026-03-19 13:02:00.276873"
2092,"Sevan",6.4,10.0,"Cold ❄️","2026-03-19 13:02:01.810377"
2093,"Ijevan",8.4,8.3,"Cold ❄️","2026-03-19 13:02:03.77027"
2094,"Armavir",14.8,4.1,"Mild 🌤","2026-03-19 13:02:04.984916"
2095,"Artashat",15.9,18.0,"Mild 🌤","2026-03-19 13:02:06.619453"
2096,"Sisian",8.4,14.3,"Cold ❄️","2026-03-19 13:02:07.854917"
2097,"Yerevan",14.4,3.6,"Mild 🌤","2026-03-19 13:02:09.383385"
2098,"Gyumri",7.4,6.7,"Cold ❄️","2026-03-19 13:02:10.614082"
2099,"Vanadzor",7.8,13.1,"Cold ❄️","2026-03-19 13:02:11.743264"
2100,"Dilijan",8.5,11.4,"Cold ❄️","2026-03-19 13:02:12.874748"
2101,"Hrazdan",8.2,1.6,"Cold ❄️","2026-03-19 13:02:13.993383"
2102,"Abovyan",9.7,5.2,"Cold ❄️","2026-03-19 13:02:15.529212"
2103,"Kapan",10.2,9.7,"Mild 🌤","2026-03-19 13:02:16.451205"
2104,"Goris",7.1,10.4,"Cold ❄️","2026-03-19 13:02:17.596417"
2105,"Sevan",6.4,10.0,"Cold ❄️","2026-03-19 13:02:18.606016"
2106,"Ijevan",8.4,8.3,"Cold ❄️","2026-03-19 13:02:20.24546"
2107,"Armavir",14.8,4.1,"Mild 🌤","2026-03-19 13:02:21.678157"
2108,"Artashat",15.9,18.0,"Mild 🌤","2026-03-19 13:02:22.697377"
2109,"Sisian",8.4,14.3,"Cold ❄️","2026-03-19 13:02:24.235532"
2110,"Yerevan",14.4,3.6,"Mild 🌤","2026-03-19 13:02:25.358139"
2111,"Gyumri",7.4,6.7,"Cold ❄️","2026-03-19 13:02:26.591195"
2112,"Vanadzor",7.8,13.1,"Cold ❄️","2026-03-19 13:02:27.535593"
2113,"Dilijan",8.5,11.4,"Cold ❄️","2026-03-19 13:02:28.548725"
2114,"Hrazdan",8.2,1.6,"Cold ❄️","2026-03-19 13:02:29.355189"
2115,"Abovyan",9.7,5.2,"Cold ❄️","2026-03-19 13:02:29.967935"
2116,"Kapan",10.2,9.7,"Mild 🌤","2026-03-19 13:02:30.382571"
2117,"Goris",7.1,10.4,"Cold ❄️","2026-03-19 13:02:31.403309"
2118,"Sevan",6.4,10.0,"Cold ❄️","2026-03-19 13:02:32.078625"
2119,"Ijevan",8.4,8.3,"Cold ❄️","2026-03-19 13:02:32.394269"
2120,"Armavir",14.8,4.1,"Mild 🌤","2026-03-19 13:02:32.7023"
2121,"Artashat",15.9,18.0,"Mild 🌤","2026-03-19 13:02:33.018626"
2122,"Sisian",8.4,14.3,"Cold ❄️","2026-03-19 13:02:33.305666"
2123,"Yerevan",14.4,3.6,"Mild 🌤","2026-03-19 13:02:33.716593"
2124,"Gyumri",7.4,6.7,"Cold ❄️","2026-03-19 13:02:34.000308"
2125,"Vanadzor",7.8,13.1,"Cold ❄️","2026-03-19 13:02:34.391393"
2126,"Dilijan",8.5,11.4,"Cold ❄️","2026-03-19 13:02:34.771195"
2127,"Hrazdan",8.2,1.6,"Cold ❄️","2026-03-19 13:02:35.071534"
2128,"Abovyan",9.7,5.2,"Cold ❄️","2026-03-19 13:02:35.557623"
2129,"Kapan",10.2,9.7,"Mild 🌤","2026-03-19 13:02:35.849349"
2130,"Goris",7.1,10.4,"Cold ❄️","2026-03-19 13:02:36.124216"
2131,"Sevan",6.4,10.0,"Cold ❄️","2026-03-19 13:02:36.495873"
2132,"Ijevan",8.4,8.3,"Cold ❄️","2026-03-19 13:02:36.811717"
2133,"Armavir",14.8,4.1,"Mild 🌤","2026-03-19 13:02:37.212033"
2134,"Artashat",15.9,18.0,"Mild 🌤","2026-03-19 13:02:37.532103"
2135,"Sisian",8.4,14.3,"Cold ❄️","2026-03-19 13:02:37.829195"
2136,"Yerevan",14.4,3.6,"Mild 🌤","2026-03-19 13:02:38.196907"
2137,"Gyumri",7.4,6.7,"Cold ❄️","2026-03-19 13:02:38.639778"
2138,"Vanadzor",7.8,13.1,"Cold ❄️","2026-03-19 13:02:38.992004"
2139,"Dilijan",8.5,11.4,"Cold ❄️","2026-03-19 13:02:39.267192"
2140,"Hrazdan",8.2,1.6,"Cold ❄️","2026-03-19 13:02:39.561965"
2141,"Abovyan",9.7,5.2,"Cold ❄️","2026-03-19 13:02:39.826019"
2142,"Kapan",10.2,9.7,"Mild 🌤","2026-03-19 13:02:40.105755"
2143,"Goris",7.1,10.4,"Cold ❄️","2026-03-19 13:02:40.382584"
2144,"Sevan",6.4,10.0,"Cold ❄️","2026-03-19 13:02:40.658983"
2145,"Ijevan",8.4,8.3,"Cold ❄️","2026-03-19 13:02:40.918751"
2146,"Armavir",14.8,4.1,"Mild 🌤","2026-03-19 13:02:41.199637"
2147,"Artashat",15.9,18.0,"Mild 🌤","2026-03-19 13:02:41.486453"
2148,"Sisian",8.4,14.3,"Cold ❄️","2026-03-19 13:02:41.761832"
2149,"Yerevan",14.4,3.6,"Mild 🌤","2026-03-19 13:02:42.105304"
2150,"Gyumri",7.4,6.7,"Cold ❄️","2026-03-19 13:02:42.382235"
2151,"Vanadzor",7.8,13.1,"Cold ❄️","2026-03-19 13:02:42.692266"
2152,"Dilijan",8.5,11.4,"Cold ❄️","2026-03-19 13:02:42.977239"
2153,"Hrazdan",8.2,1.6,"Cold ❄️","2026-03-19 13:02:43.285582"
2154,"Abovyan",9.7,5.2,"Cold ❄️","2026-03-19 13:02:43.55597"
2155,"Kapan",10.2,9.7,"Mild 🌤","2026-03-19 13:02:43.855184"
2156,"Goris",7.1,10.4,"Cold ❄️","2026-03-19 13:02:44.135377"
2157,"Sevan",6.4,10.0,"Cold ❄️","2026-03-19 13:02:44.745623"
2158,"Ijevan",8.4,8.3,"Cold ❄️","2026-03-19 13:02:45.025051"
2159,"Armavir",14.8,4.1,"Mild 🌤","2026-03-19 13:02:45.304548"
2160,"Artashat",15.9,18.0,"Mild 🌤","2026-03-19 13:02:45.599356"
2161,"Sisian",8.4,14.3,"Cold ❄️","2026-03-19 13:02:45.874053"
2162,"Yerevan",14.4,3.6,"Mild 🌤","2026-03-19 13:02:52.498969"
2163,"Gyumri",7.4,6.7,"Cold ❄️","2026-03-19 13:02:53.870525"
2164,"Vanadzor",7.8,13.1,"Cold ❄️","2026-03-19 13:02:55.363967"
2165,"Dilijan",8.5,11.4,"Cold ❄️","2026-03-19 13:02:56.592424"
2166,"Hrazdan",8.2,1.6,"Cold ❄️","2026-03-19 13:02:57.835329"
2167,"Abovyan",9.7,5.2,"Cold ❄️","2026-03-19 13:02:58.746568"
2168,"Kapan",10.2,9.7,"Mild 🌤","2026-03-19 13:02:59.883526"
2169,"Goris",7.1,10.4,"Cold ❄️","2026-03-19 13:03:01.001047"
2170,"Sevan",6.4,10.0,"Cold ❄️","2026-03-19 13:03:01.789067"
2171,"Ijevan",8.4,8.3,"Cold ❄️","2026-03-19 13:03:02.637051"
2172,"Armavir",14.8,4.1,"Mild 🌤","2026-03-19 13:03:03.760808"
2173,"Artashat",15.9,18.0,"Mild 🌤","2026-03-19 13:03:04.891977"
2174,"Sisian",8.4,14.3,"Cold ❄️","2026-03-19 13:03:06.223276"
2175,"Yerevan",14.4,3.6,"Mild 🌤","2026-03-19 13:03:07.652087"
2176,"Gyumri",7.4,6.7,"Cold ❄️","2026-03-19 13:03:08.778507"
2177,"Vanadzor",7.8,13.1,"Cold ❄️","2026-03-19 13:03:10.007544"
2178,"Dilijan",8.5,11.4,"Cold ❄️","2026-03-19 13:03:11.441373"
2179,"Hrazdan",8.2,1.6,"Cold ❄️","2026-03-19 13:03:12.669726"
2180,"Abovyan",9.7,5.2,"Cold ❄️","2026-03-19 13:03:13.497138"
2181,"Kapan",10.2,9.7,"Mild 🌤","2026-03-19 13:03:15.026665"
2182,"Goris",7.1,10.4,"Cold ❄️","2026-03-19 13:03:16.254286"
2183,"Sevan",6.4,10.0,"Cold ❄️","2026-03-19 13:03:17.870784"
2184,"Ijevan",8.4,8.3,"Cold ❄️","2026-03-19 13:03:20.042936"
2185,"Armavir",14.8,4.1,"Mild 🌤","2026-03-19 13:03:21.132255"
2186,"Artashat",15.9,18.0,"Mild 🌤","2026-03-19 13:03:22.60722"
2187,"Sisian",8.4,14.3,"Cold ❄️","2026-03-19 13:03:24.036747"
2188,"Yerevan",14.4,3.6,"Mild 🌤","2026-03-19 13:03:25.571002"
2189,"Gyumri",7.4,6.7,"Cold ❄️","2026-03-19 13:03:27.006487"
2190,"Vanadzor",7.8,13.1,"Cold ❄️","2026-03-19 13:03:28.240233"
2191,"Dilijan",8.5,11.4,"Cold ❄️","2026-03-19 13:03:29.475194"
2192,"Hrazdan",8.2,1.6,"Cold ❄️","2026-03-19 13:03:30.593222"
2193,"Abovyan",9.7,5.2,"Cold ❄️","2026-03-19 13:03:31.883574"
2194,"Kapan",10.2,9.7,"Mild 🌤","2026-03-19 13:03:32.95702"
2195,"Goris",7.1,10.4,"Cold ❄️","2026-03-19 13:03:34.5856"
2196,"Sevan",6.4,10.0,"Cold ❄️","2026-03-19 13:03:35.818208"
2197,"Ijevan",8.4,8.3,"Cold ❄️","2026-03-19 13:03:36.94068"
2198,"Armavir",14.8,4.1,"Mild 🌤","2026-03-19 13:03:38.169535"
2199,"Artashat",15.9,18.0,"Mild 🌤","2026-03-19 13:03:40.320026"
2200,"Sisian",8.4,14.3,"Cold ❄️","2026-03-19 13:03:41.752031"
2201,"Yerevan",14.4,3.6,"Mild 🌤","2026-03-19 13:03:42.980822"
2202,"Gyumri",7.4,6.7,"Cold ❄️","2026-03-19 13:03:44.211175"
2203,"Vanadzor",7.8,13.1,"Cold ❄️","2026-03-19 13:03:45.645058"
2204,"Dilijan",8.5,11.4,"Cold ❄️","2026-03-19 13:03:46.372803"
2205,"Hrazdan",8.2,1.6,"Cold ❄️","2026-03-19 13:03:47.384219"
2206,"Abovyan",9.7,5.2,"Cold ❄️","2026-03-19 13:03:48.613173"
2207,"Kapan",10.2,9.7,"Mild 🌤","2026-03-19 13:03:49.950759"
2208,"Goris",7.1,10.4,"Cold ❄️","2026-03-19 13:03:50.973225"
2209,"Sevan",6.4,10.0,"Cold ❄️","2026-03-19 13:03:52.201957"
2210,"Ijevan",8.4,8.3,"Cold ❄️","2026-03-19 13:03:53.839368"
2211,"Armavir",14.8,4.1,"Mild 🌤","2026-03-19 13:03:54.760584"
2212,"Artashat",15.9,18.0,"Mild 🌤","2026-03-19 13:03:55.985859"
2213,"Sisian",8.4,14.3,"Cold ❄️","2026-03-19 13:03:57.419622"
2214,"Yerevan",14.4,3.6,"Mild 🌤","2026-03-19 13:03:59.568392"
2215,"Gyumri",7.4,6.7,"Cold ❄️","2026-03-19 13:04:01.838845"
